"","EG_node1","EG_node2","Source"
"1005","4792","9612","ppi"
"1006","4792","6500","ppi"
"1007","4792","7321","ppi"
"1008","1656","55802","ppi"
"1009","1656","149986","ppi"
"1010","6137","6217","ppi"
"1011","6137","6230","ppi"
"1012","6137","9045","ppi"
"1013","6137","6141","ppi"
"1014","6137","6143","ppi"
"1015","6137","6144","ppi"
"1016","6137","9349","ppi"
"1017","6137","6152","ppi"
"1018","6137","6168","ppi"
"1019","6137","6125","ppi"
"1020","6137","6128","ppi"
"1021","6137","6228","ppi"
"1022","6187","6137","ppi"
"1023","6137","6189","ppi"
"1024","6137","6147","ppi"
"1025","6129","6137","ppi"
"1026","6137","6224","ppi"
"1027","6137","6156","ppi"
"1028","6175","6137","ppi"
"1029","6137","6201","ppi"
"1030","6137","51121","ppi"
"1031","10412","6137","ppi"
"1032","7407","1917","ppi"
"1033","92","91","ppi"
"1034","5894","10971","ppi"
"1035","10971","4217","ppi"
"1036","10971","5298","ppi"
"1037","4194","10971","ppi"
"1038","10971","9759","ppi"
"1039","10971","120892","ppi"
"1040","10971","572","ppi"
"1041","10971","2011","ppi"
"1042","10971","4301","ppi"
"1043","10971","5129","ppi"
"1044","10971","5230","ppi"
"1045","10971","8761","ppi"
"1046","5595","1843","ppi"
"1047","5595","5499","ppi"
"1048","5595","1848","ppi"
"1049","5595","1612","ppi"
"1050","5595","5781","ppi"
"1051","5595","5594","ppi"
"1052","5595","6196","ppi"
"1053","5595","1725","ppi"
"1054","5595","4214","ppi"
"1055","5595","5900","ppi"
"1056","5595","8189","ppi"
"1057","5595","23283","ppi"
"1058","7169","5595","ppi"
"1059","5595","5936","ppi"
"1060","5595","64062","ppi"
"1061","8266","5595","ppi"
"1062","5595","283237","ppi"
"1063","5595","6721","ppi"
"1064","5595","5595","ppi"
"1065","5894","5595","ppi"
"1066","5595","5062","ppi"
"1067","4140","7531","ppi"
"1068","10971","4140","ppi"
"1069","4140","995","ppi"
"1070","4140","4140","ppi"
"1071","5295","998","ppi"
"1072","5295","5295","ppi"
"1073","369","5295","ppi"
"1074","5295","2885","ppi"
"1075","3717","5295","ppi"
"1076","5295","356","ppi"
"1077","6714","5295","ppi"
"1078","5295","5879","ppi"
"1079","3265","5295","ppi"
"1080","4914","5295","ppi"
"1081","3554","5295","ppi"
"1082","5686","5690","ppi"
"1083","5686","5691","ppi"
"1084","5686","5692","ppi"
"1085","5686","5693","ppi"
"1086","5717","5686","ppi"
"1087","5686","5708","ppi"
"1088","5709","5686","ppi"
"1089","5686","5719","ppi"
"1090","5686","23198","ppi"
"1091","5692","4086","ppi"
"1092","5692","51371","ppi"
"1093","5692","5691","ppi"
"1094","5692","5708","ppi"
"1095","5709","5692","ppi"
"1096","10213","5692","ppi"
"1097","5692","5719","ppi"
"1098","5717","5692","ppi"
"1099","5693","5690","ppi"
"1100","5684","5693","ppi"
"1101","5693","7189","ppi"
"1102","5692","5693","ppi"
"1103","5693","5719","ppi"
"1104","5709","5693","ppi"
"1105","5717","5693","ppi"
"1106","5693","5708","ppi"
"1107","2946","2946","ppi"
"1108","2946","2944","ppi"
"1109","5594","1843","ppi"
"1110","5594","8870","ppi"
"1111","5594","1432","ppi"
"1112","5594","6196","ppi"
"1113","5594","6197","ppi"
"1114","5594","5594","ppi"
"1115","5594","5468","ppi"
"1116","5594","4086","ppi"
"1117","5894","5594","ppi"
"1118","2353","5594","ppi"
"1119","5594","3694","ppi"
"1120","5594","9261","ppi"
"1121","5594","57521","ppi"
"1122","1843","1163","ppi"
"1123","1843","5601","ppi"
"1124","2896","3339","ppi"
"1125","10539","2896","ppi"
"1126","2896","6272","ppi"
"1127","2071","2961","ppi"
"1128","3612","3612","ppi"
"1129","2042","102","ppi"
"1130","6714","2048","ppi"
"1131","2048","2048","ppi"
"1132","3593","51561","ppi"
"1133","834","598","ppi"
"1134","834","834","ppi"
"1135","6137","6136","ppi"
"1136","6136","6217","ppi"
"1137","6136","6230","ppi"
"1138","6136","9045","ppi"
"1139","6136","6142","ppi"
"1140","6136","6141","ppi"
"1141","6136","6143","ppi"
"1142","6136","6144","ppi"
"1143","6136","9349","ppi"
"1144","6136","6152","ppi"
"1145","6136","6155","ppi"
"1146","6136","6156","ppi"
"1147","6136","6160","ppi"
"1148","6136","6168","ppi"
"1149","6136","6125","ppi"
"1150","6136","6128","ppi"
"1151","6129","6136","ppi"
"1152","6136","6133","ppi"
"1153","6136","6224","ppi"
"1154","6136","6228","ppi"
"1155","6187","6136","ppi"
"1156","6136","6189","ppi"
"1157","6136","6203","ppi"
"1158","3921","6136","ppi"
"1159","6136","6147","ppi"
"1160","6206","6136","ppi"
"1161","5519","29966","ppi"
"1162","6801","5519","ppi"
"1163","7465","23001","ppi"
"1164","7465","151195","ppi"
"1165","995","5347","ppi"
"1166","995","7534","ppi"
"1167","995","5528","ppi"
"1168","995","7531","ppi"
"1169","10971","995","ppi"
"1170","3301","27089","ppi"
"1171","10253","5013","ppi"
"1172","5015","6310","ppi"
"1173","1635","51335","ppi"
"1174","1635","1635","ppi"
"1175","5831","29920","ppi"
"1176","2633","2633","ppi"
"1177","6133","79959","ppi"
"1178","6133","6204","ppi"
"1179","6206","6133","ppi"
"1180","6133","6217","ppi"
"1181","6133","6224","ppi"
"1182","6133","6228","ppi"
"1183","6187","6133","ppi"
"1184","6133","6189","ppi"
"1185","3921","6133","ppi"
"1186","6175","6133","ppi"
"1187","6714","1003","ppi"
"1188","1003","1495","ppi"
"1189","10971","3799","ppi"
"1190","3799","7532","ppi"
"1191","8473","3799","ppi"
"1192","1164","1163","ppi"
"1193","2053","2053","ppi"
"1194","6119","7156","ppi"
"1195","6119","7486","ppi"
"1196","5573","5982","ppi"
"1197","5982","5983","ppi"
"1198","9276","372","ppi"
"1199","9276","9276","ppi"
"1200","9276","26958","ppi"
"1201","468","1649","ppi"
"1202","1649","10538","ppi"
"1203","3726","1649","ppi"
"1204","1649","1649","ppi"
"1205","1649","57761","ppi"
"1206","373","7329","ppi"
"1207","373","373","ppi"
"1208","5987","373","ppi"
"1209","373","7324","ppi"
"1210","373","7321","ppi"
"1211","373","7322","ppi"
"1212","509","523","ppi"
"1213","657","659","ppi"
"1214","657","657","ppi"
"1215","4092","91","ppi"
"1216","91","57154","ppi"
"1217","5468","5468","ppi"
"1218","5468","9325","ppi"
"1219","5468","221037","ppi"
"1220","8805","5468","ppi"
"1221","5468","10524","ppi"
"1222","5468","997","ppi"
"1223","5468","5604","ppi"
"1224","523","2040","ppi"
"1225","523","51606","ppi"
"1226","523","23317","ppi"
"1227","400","23647","ppi"
"1228","3030","7189","ppi"
"1229","1968","8894","ppi"
"1230","3397","6938","ppi"
"1231","3397","8896","ppi"
"1232","3397","26093","ppi"
"1233","3397","9958","ppi"
"1234","3397","8569","ppi"
"1235","3397","5977","ppi"
"1236","9636","7318","ppi"
"1237","6714","1445","ppi"
"1238","1445","2444","ppi"
"1239","1445","408","ppi"
"1240","7317","3376","ppi"
"1241","6347","729230","ppi"
"1242","5584","998","ppi"
"1243","5584","56288","ppi"
"1244","5584","7534","ppi"
"1245","3320","5584","ppi"
"1246","5584","84930","ppi"
"1247","5584","23060","ppi"
"1248","80006","5584","ppi"
"1249","1147","5584","ppi"
"1250","5295","2004","ppi"
"1251","6772","10379","ppi"
"1252","6772","2475","ppi"
"1253","6772","6772","ppi"
"1254","6772","4005","ppi"
"1255","5610","6772","ppi"
"1256","6714","6772","ppi"
"1257","6772","2176","ppi"
"1258","6778","6778","ppi"
"1259","5295","5290","ppi"
"1260","5290","8660","ppi"
"1261","5295","5291","ppi"
"1262","2475","2475","ppi"
"1263","2475","57521","ppi"
"1264","2475","64223","ppi"
"1265","2475","253260","ppi"
"1266","6198","2475","ppi"
"1267","10971","2475","ppi"
"1268","2060","29924","ppi"
"1269","160","2060","ppi"
"1270","2060","2060","ppi"
"1271","2060","162","ppi"
"1272","2060","4734","ppi"
"1273","4300","4302","ppi"
"1274","4300","4298","ppi"
"1275","4300","80237","ppi"
"1276","4300","3899","ppi"
"1277","835","835","ppi"
"1278","7006","1796","ppi"
"1279","3717","7006","ppi"
"1280","2444","10262","ppi"
"1281","3977","3976","ppi"
"1282","3977","1271","ppi"
"1283","11224","6128","ppi"
"1284","6129","11224","ppi"
"1285","11224","6201","ppi"
"1286","11224","6224","ppi"
"1287","3921","11224","ppi"
"1288","11224","6189","ppi"
"1289","11224","6169","ppi"
"1290","6206","11224","ppi"
"1291","5048","6249","ppi"
"1292","5048","5048","ppi"
"1293","440","5048","ppi"
"1294","3320","2870","ppi"
"1295","2118","6794","ppi"
"1296","5780","57085","ppi"
"1297","5704","5719","ppi"
"1298","5693","5704","ppi"
"1299","5709","5704","ppi"
"1300","5686","5704","ppi"
"1301","5704","5687","ppi"
"1302","5704","5690","ppi"
"1303","5704","5691","ppi"
"1304","5295","5599","ppi"
"1305","6198","5599","ppi"
"1306","5599","998","ppi"
"1307","5599","4214","ppi"
"1308","5599","4088","ppi"
"1309","5599","5708","ppi"
"1310","5599","80304","ppi"
"1311","5599","114790","ppi"
"1312","5599","605","ppi"
"1313","5599","3164","ppi"
"1314","5599","5599","ppi"
"1315","5601","408","ppi"
"1316","5599","5601","ppi"
"1317","3726","5601","ppi"
"1318","5601","5601","ppi"
"1319","2949","2949","ppi"
"1320","10971","1027","ppi"
"1321","1027","7531","ppi"
"1322","1027","6500","ppi"
"1323","1027","6502","ppi"
"1324","1027","1163","ppi"
"1325","898","1027","ppi"
"1326","1027","894","ppi"
"1327","1027","896","ppi"
"1328","5606","1432","ppi"
"1329","5606","120892","ppi"
"1330","5606","4217","ppi"
"1331","6125","9020","ppi"
"1332","6125","6125","ppi"
"1333","6125","6135","ppi"
"1334","6129","6125","ppi"
"1335","6125","6189","ppi"
"1336","3921","6125","ppi"
"1337","6175","6125","ppi"
"1338","6125","6128","ppi"
"1339","6133","6125","ppi"
"1340","6125","6217","ppi"
"1341","6187","6125","ppi"
"1342","6125","6201","ppi"
"1343","6181","6125","ppi"
"1344","6206","6125","ppi"
"1345","6218","6125","ppi"
"1346","6125","6224","ppi"
"1347","6125","6230","ppi"
"1348","6125","6203","ppi"
"1349","6125","6204","ppi"
"1350","6125","6158","ppi"
"1351","6144","6128","ppi"
"1352","6129","6144","ppi"
"1353","6144","6189","ppi"
"1354","6175","6144","ppi"
"1355","6144","6203","ppi"
"1356","6144","6147","ppi"
"1357","6144","6152","ppi"
"1358","6144","6160","ppi"
"1359","6144","6168","ppi"
"1360","6125","6144","ppi"
"1361","6133","6144","ppi"
"1362","6144","6217","ppi"
"1363","6144","6224","ppi"
"1364","6144","6228","ppi"
"1365","6144","6230","ppi"
"1366","6187","6144","ppi"
"1367","3921","6144","ppi"
"1368","6144","9349","ppi"
"1369","6206","6144","ppi"
"1370","6144","6156","ppi"
"1371","6144","6169","ppi"
"1372","6158","6228","ppi"
"1373","6158","6189","ppi"
"1374","6181","6158","ppi"
"1375","6137","6203","ppi"
"1376","6203","6222","ppi"
"1377","6203","6189","ppi"
"1378","3921","6203","ppi"
"1379","6203","6204","ppi"
"1380","6206","6203","ppi"
"1381","6203","6224","ppi"
"1382","6204","6229","ppi"
"1383","6187","6204","ppi"
"1384","3921","6204","ppi"
"1385","6204","6201","ppi"
"1386","6204","6217","ppi"
"1387","6204","6230","ppi"
"1388","6204","6189","ppi"
"1389","6204","6235","ppi"
"1390","6206","6204","ppi"
"1391","6204","6228","ppi"
"1392","2260","4734","ppi"
"1393","4734","4086","ppi"
"1394","4734","7805","ppi"
"1395","4734","2887","ppi"
"1396","4734","4734","ppi"
"1397","9636","4734","ppi"
"1398","4914","4734","ppi"
"1399","4734","9616","ppi"
"1400","4734","7321","ppi"
"1401","5877","83593","ppi"
"1402","6133","6159","ppi"
"1403","356","843","ppi"
"1404","356","841","ppi"
"1405","356","23380","ppi"
"1406","6714","356","ppi"
"1407","5599","356","ppi"
"1408","356","2885","ppi"
"1409","7132","356","ppi"
"1410","6657","5460","ppi"
"1411","6657","1523","ppi"
"1412","6657","10294","ppi"
"1413","6657","9730","ppi"
"1414","8204","1488","ppi"
"1415","5468","8204","ppi"
"1416","6449","6782","ppi"
"1417","7182","51634","ppi"
"1418","55660","7182","ppi"
"1419","7182","23598","ppi"
"1420","7182","10557","ppi"
"1421","7182","10454","ppi"
"1422","7182","23118","ppi"
"1423","9261","1432","ppi"
"1424","9261","9261","ppi"
"1425","5595","9261","ppi"
"1426","22934","55093","ppi"
"1427","22934","5110","ppi"
"1428","1725","1725","ppi"
"1429","1725","56648","ppi"
"1430","6133","1725","ppi"
"1431","7203","10574","ppi"
"1432","9801","54148","ppi"
"1433","408","5602","ppi"
"1434","4792","408","ppi"
"1435","408","1213","ppi"
"1436","408","408","ppi"
"1437","5296","408","ppi"
"1438","6714","408","ppi"
"1439","408","5144","ppi"
"1440","408","5724","ppi"
"1441","997","1460","ppi"
"1442","997","997","ppi"
"1443","4792","997","ppi"
"1444","1027","997","ppi"
"1445","1454","139231","ppi"
"1446","1454","4163","ppi"
"1447","1454","1453","ppi"
"1448","1454","60485","ppi"
"1449","1454","1407","ppi"
"1450","1454","28966","ppi"
"1451","1856","1454","ppi"
"1452","1454","197335","ppi"
"1453","1454","152185","ppi"
"1454","8481","1454","ppi"
"1455","1454","22994","ppi"
"1456","1454","55722","ppi"
"1457","1454","1857","ppi"
"1458","1454","1454","ppi"
"1459","1454","8863","ppi"
"1460","1050","1050","ppi"
"1461","468","1050","ppi"
"1462","1050","10538","ppi"
"1463","1050","51154","ppi"
"1464","5693","5691","ppi"
"1465","5717","5691","ppi"
"1466","5691","5719","ppi"
"1467","5691","5708","ppi"
"1468","5709","5691","ppi"
"1469","10213","5691","ppi"
"1470","5691","5720","ppi"
"1471","5691","23198","ppi"
"1472","5691","5690","ppi"
"1473","5690","51371","ppi"
"1474","5692","5690","ppi"
"1475","5717","5690","ppi"
"1476","5690","5708","ppi"
"1477","5690","5719","ppi"
"1478","10213","5690","ppi"
"1479","5690","5720","ppi"
"1480","27072","26276","ppi"
"1481","27072","57617","ppi"
"1482","27072","55823","ppi"
"1483","8650","84708","ppi"
"1484","160","8650","ppi"
"1485","8650","10928","ppi"
"1486","2060","8650","ppi"
"1487","1195","1195","ppi"
"1488","1196","7532","ppi"
"1489","1196","1198","ppi"
"1490","1196","5930","ppi"
"1491","1196","29072","ppi"
"1492","1196","1196","ppi"
"1493","1196","10921","ppi"
"1494","1198","7532","ppi"
"1495","1198","23131","ppi"
"1496","1198","23534","ppi"
"1497","1198","5930","ppi"
"1498","1198","1198","ppi"
"1499","5663","23787","ppi"
"1500","5663","5663","ppi"
"1501","3094","3094","ppi"
"1502","10971","7249","ppi"
"1503","7249","7531","ppi"
"1504","5868","7249","ppi"
"1505","1027","7249","ppi"
"1506","7249","54461","ppi"
"1507","7249","2932","ppi"
"1508","4723","4728","ppi"
"1509","4723","4719","ppi"
"1510","2931","4077","ppi"
"1511","8312","2931","ppi"
"1512","2931","51527","ppi"
"1513","2931","10023","ppi"
"1514","2931","1495","ppi"
"1515","2931","202","ppi"
"1516","8312","2932","ppi"
"1517","5663","2932","ppi"
"1518","2932","4086","ppi"
"1519","2932","8313","ppi"
"1520","2932","51527","ppi"
"1521","2932","5499","ppi"
"1522","2932","10023","ppi"
"1523","898","2932","ppi"
"1524","2932","2308","ppi"
"1525","5579","2932","ppi"
"1526","2932","2932","ppi"
"1527","2932","4088","ppi"
"1528","2932","8945","ppi"
"1529","2932","253260","ppi"
"1530","22978","22978","ppi"
"1531","4323","7077","ppi"
"1532","10140","4848","ppi"
"1533","4849","10140","ppi"
"1534","10140","4088","ppi"
"1535","9735","60561","ppi"
"1536","9781","9781","ppi"
"1537","9045","6142","ppi"
"1538","9045","6143","ppi"
"1539","6144","9045","ppi"
"1540","9045","6147","ppi"
"1541","9045","6152","ppi"
"1542","9045","6155","ppi"
"1543","9045","6168","ppi"
"1544","6125","9045","ppi"
"1545","9045","6128","ppi"
"1546","6129","9045","ppi"
"1547","6133","9045","ppi"
"1548","6206","9045","ppi"
"1549","9045","6217","ppi"
"1550","9045","6228","ppi"
"1551","6187","9045","ppi"
"1552","9045","6189","ppi"
"1553","3921","9045","ppi"
"1554","9045","6141","ppi"
"1555","9045","6230","ppi"
"1556","9045","6160","ppi"
"1557","9045","6224","ppi"
"1558","9045","9349","ppi"
"1559","6181","9045","ppi"
"1560","6175","9045","ppi"
"1561","9045","6156","ppi"
"1562","6204","9045","ppi"
"1563","9045","6201","ppi"
"1564","11224","9045","ppi"
"1565","9045","6169","ppi"
"1566","9045","51121","ppi"
"1567","9045","23521","ppi"
"1568","6158","9045","ppi"
"1569","8087","2332","ppi"
"1570","5878","9318","ppi"
"1571","5878","23256","ppi"
"1572","9722","5878","ppi"
"1573","5878","92745","ppi"
"1574","5878","79939","ppi"
"1575","5878","23354","ppi"
"1576","5878","9798","ppi"
"1577","5878","23001","ppi"
"1578","5878","23197","ppi"
"1579","5878","54940","ppi"
"1580","5878","112464","ppi"
"1581","5878","4713","ppi"
"1582","5878","122769","ppi"
"1583","5878","129531","ppi"
"1584","523","5878","ppi"
"1585","5878","4719","ppi"
"1586","5878","55761","ppi"
"1587","5878","55364","ppi"
"1588","5878","9847","ppi"
"1589","5878","23506","ppi"
"1590","5878","57794","ppi"
"1591","5831","7818","ppi"
"1592","7818","25886","ppi"
"1593","7818","1453","ppi"
"1594","7321","331","ppi"
"1595","4281","7321","ppi"
"1596","5987","7321","ppi"
"1597","7321","9604","ppi"
"1598","7321","9666","ppi"
"1599","7321","55905","ppi"
"1600","7321","84937","ppi"
"1601","7321","11342","ppi"
"1602","7321","55819","ppi"
"1603","7321","26001","ppi"
"1604","7321","113878","ppi"
"1605","7321","7337","ppi"
"1606","4194","7321","ppi"
"1607","7321","51569","ppi"
"1608","7321","7321","ppi"
"1609","7321","8239","ppi"
"1610","1233","6361","ppi"
"1611","6777","55683","ppi"
"1612","6777","5160","ppi"
"1613","3096","6777","ppi"
"1614","6777","6777","ppi"
"1615","1181","148423","ppi"
"1616","1181","54819","ppi"
"1617","1181","55702","ppi"
"1618","1181","22841","ppi"
"1619","1181","23588","ppi"
"1620","1181","1981","ppi"
"1621","6845","6810","ppi"
"1622","5595","6197","ppi"
"1623","2071","902","ppi"
"1624","902","117178","ppi"
"1625","2068","902","ppi"
"1626","902","4331","ppi"
"1627","2071","4331","ppi"
"1628","7324","9604","ppi"
"1629","7324","84937","ppi"
"1630","4281","7324","ppi"
"1631","22888","7324","ppi"
"1632","7324","331","ppi"
"1633","7324","55819","ppi"
"1634","7324","7337","ppi"
"1635","4734","7324","ppi"
"1636","5910","387","ppi"
"1637","3845","5910","ppi"
"1638","5439","26015","ppi"
"1639","5439","65123","ppi"
"1640","5439","5433","ppi"
"1641","396","5879","ppi"
"1642","396","396","ppi"
"1643","396","5880","ppi"
"1644","397","5879","ppi"
"1645","397","387","ppi"
"1646","2060","3267","ppi"
"1647","6772","6773","ppi"
"1648","3454","6773","ppi"
"1649","1665","10181","ppi"
"1650","1124","112858","ppi"
"1651","6611","81572","ppi"
"1652","6611","528","ppi"
"1653","6611","331","ppi"
"1654","6611","10848","ppi"
"1655","1945","2045","ppi"
"1656","1946","2045","ppi"
"1657","2042","1946","ppi"
"1658","829","4350","ppi"
"1659","829","832","ppi"
"1660","5536","5536","ppi"
"1661","6198","5536","ppi"
"1662","5347","26271","ppi"
"1663","5347","9043","ppi"
"1664","5347","79866","ppi"
"1665","5347","7110","ppi"
"1666","5347","2072","ppi"
"1667","5347","79670","ppi"
"1668","5347","56941","ppi"
"1669","5347","4705","ppi"
"1670","5347","538","ppi"
"1671","5347","5932","ppi"
"1672","5347","5300","ppi"
"1673","5347","79682","ppi"
"1674","1612","1612","ppi"
"1675","1612","10437","ppi"
"1676","23647","5879","ppi"
"1677","23647","23647","ppi"
"1678","23647","23421","ppi"
"1679","5868","5876","ppi"
"1680","2534","3984","ppi"
"1681","3984","572","ppi"
"1682","3984","8438","ppi"
"1683","3984","55004","ppi"
"1684","3984","285590","ppi"
"1685","3984","5433","ppi"
"1686","3984","55914","ppi"
"1687","10474","3984","ppi"
"1688","3984","114879","ppi"
"1689","3984","8409","ppi"
"1690","3984","3984","ppi"
